215,0.0149
216,0.0507
217,-0.0263
218,-0.0408
219,-0.0715
220,-0.0161
221,0.003
222,-0.2144
223,0.0
224,0.0807
225,0.1124
226,0.0889
227,-0.0346
228,0.0149
229,-0.0356
230,-0.0587
231,-0.0545
232,-0.0253
233,0.1106
234,-0.0608
235,0.1026
236,0.005
237,0.1266
238,-0.0325
239,0.0421
240,-0.0274
241,0.0797
242,0.0315
243,0.0526
244,-0.0111
245,-0.0111
246,-0.0111
247,0.0296
248,-0.006999999999999999
249,-0.006
250,-0.0253
251,-0.003
252,0.0344
253,-0.0141
254,0.003
255,0.006999999999999999
256,-0.1936
257,-0.044
258,0.0469
259,-0.1312
260,0.0218
261,0.1053
262,0.006
263,0.0705
264,-0.0284
265,0.0129
266,0.0658
267,-0.0576
268,-0.008
269,-0.0171
270,-0.003
271,0.0149
272,-0.1065
273,-0.0151
274,-0.003
275,0.0797
276,0.1053
277,-0.408
278,0.003
279,0.0421
280,-0.0346
281,0.4929
282,-0.006
283,0.0853
284,-0.0367
285,0.0159
286,0.0363
287,-0.0704
288,-0.1985
289,-0.0534
290,0.0363
291,0.0363
292,-0.0367
293,1.083
294,-0.0346
295,-0.1613
296,0.1222
297,0.006
298,0.0334
299,0.0611
300,0.0218
301,-0.0398
302,0.0159
303,-0.4277
304,-0.002
305,-0.0598
306,-0.001
307,0.0139
308,-0.0769
309,-0.006999999999999999
310,0.0592
311,-0.1143
312,-0.0101
313,-0.2971
314,0.0363
315,0.2624
316,0.01
317,0.001
318,0.0276
319,-0.046
320,-0.006
321,-0.0387
322,0.0129
323,0.004
324,0.002
325,0.0286
326,0.004
327,0.006999999999999999
328,-0.0598
329,-0.004
330,0.1151
331,-0.0263
332,0.01
333,0.0129
334,0.0296
335,-0.009000000000000001
336,-0.0111
337,0.0149
338,0.0149
339,0.0
340,-0.0243
341,0.0305
342,-0.045
343,-0.0471
344,-0.0387
345,0.0363
346,-0.0253
347,-0.003
348,-0.006999999999999999
349,-0.0253
350,0.0373
351,0.0421
352,0.0169
353,-0.0325
354,0.0276
355,-0.002
356,-0.0212
357,0.0354
358,0.1371
359,0.0344
360,0.0119
361,-0.0131
362,0.045
363,0.0564
364,-0.0856
365,-0.1485
366,-0.2033
367,-0.0866
368,-0.0263
369,-0.006999999999999999
370,-0.006999999999999999
371,0.045
372,0.0169
373,0.0237
374,0.0507
375,0.0325
376,-0.0192
377,-0.0315
378,0.0296
379,-0.0534
380,0.0497
381,0.0109
382,-0.2549
383,0.0296
384,-0.0346
385,-0.006999999999999999
386,-0.064
387,0.0159
388,-0.046
389,-0.0121
390,-0.0367
391,0.0459
392,0.0411
393,0.1133
394,-0.0387
395,0.0325
396,0.1204
397,0.063
398,-0.0377
399,0.0383
400,0.0862
401,0.005
402,-0.006
403,0.0788
404,0.0227
405,0.1133
406,-0.0545
407,-0.005
408,0.0286
409,0.0392
410,-0.0545
411,-0.0429
412,-0.0619
413,-0.0111
414,0.0797
415,0.0421
416,0.062
417,0.0751
418,-0.0202
419,0.0178
420,0.004
421,-0.0492
422,0.0129
423,0.0469
424,-0.0899
425,0.077
426,-0.0346
427,0.002
428,0.0962
429,0.0296
430,0.0383
431,0.01
432,0.1204
433,-0.0346
434,-0.0651
435,-0.0233
436,0.0554
437,0.044
438,0.1106
439,0.0208
440,-0.0121
441,0.0363
442,0.063
443,0.0373
444,0.0507
445,0.0286
446,-0.006999999999999999
447,0.0266
448,0.009000000000000001
449,0.0266
450,0.0159
451,0.0188
452,0.0119
453,-0.0502
454,-0.0566
455,0.0953
456,-0.0758
457,-0.1188
458,-0.001
459,0.0497
460,0.1302
461,-0.0726
462,-0.0253
463,-0.3425
464,-0.0253
465,-0.0608
466,0.0344
467,-0.0243
468,0.01
469,0.1222
470,0.3968
471,-0.0171
472,0.3141
473,-0.0346
474,0.116
475,0.2508
476,-0.003
477,0.0247
478,0.0507
479,0.0159
480,0.0363
481,0.0247
482,0.0488
483,0.0459
484,0.0218
485,0.0383
486,-0.006
487,-0.0356
488,0.1275
489,-0.0987
490,0.0178
491,-0.004
492,0.0227
493,-0.0233
494,0.7453
495,-0.3552
496,-0.1567
497,-0.046
498,-0.1462
499,-0.1972
500,0.0296
501,0.001
502,0.0989
503,0.0363
504,0.124
505,0.1756
506,0.0149
507,0.0286
508,0.0478
509,-0.008
510,-0.0212
511,0.0953
512,-0.002
513,0.003
514,0.0677
515,-0.0315
516,0.0129
517,-0.0243
518,0.0411
519,0.0119
520,0.0871
521,0.25
522,0.0751
523,0.0208
524,0.0344
525,-0.1684
526,0.0218
527,0.0421
528,0.0169
529,0.0714
530,0.0392
531,0.1714
532,0.0507
533,-0.002
534,0.0898
535,-0.009000000000000001
536,-0.0325
537,-0.0161
538,0.0178
539,0.062
540,-0.1602
541,-0.2485
542,-0.0481
543,0.0602
544,0.1062
545,0.003
546,0.08800000000000001
547,0.3478
548,0.0325
549,-0.1165
550,0.0129
551,0.0564
552,0.0139
553,-0.0408
554,-0.0253
555,-0.0367
556,-0.0111
557,0.009000000000000001
558,0.006
559,0.0797
560,0.0257
561,0.0564
562,0.1604
563,0.0344
564,0.0286
565,-0.0943
566,0.0109
567,0.0431
568,0.0247
569,0.2776
570,0.005
571,0.0129
572,0.0227
573,0.005
574,-0.0131
575,-0.1054
576,0.0507
577,0.1196
578,0.1415
579,-0.0233
580,0.009000000000000001
581,-0.0336
582,0.0373
583,0.1748
584,0.0402
585,-0.1393
586,-0.0233
587,-0.0131
588,-0.0182
589,0.0554
590,0.0257
591,0.006999999999999999
592,-0.2169
593,0.0431
594,0.0129
595,0.044
596,-0.0294
597,0.0169
598,-0.004
599,-0.0141
600,0.0383
601,-0.2497
602,-0.1661
603,0.001
604,0.198
605,0.0816
606,0.0478
607,0.0149
608,0.0276
609,0.0188
610,0.008
611,0.0266
612,0.0507
613,0.0469
614,0.0526
615,0.0119
616,-0.003
617,-0.1948
618,0.0109
619,-0.0726
620,-0.0202
621,0.0227
622,-0.1358
623,-0.003
624,0.1647
625,-0.0202
626,0.2799
627,0.0334
628,0.1284
629,0.0266
630,0.0315
631,0.0305
632,0.0431
633,0.0889
634,0.002
635,-0.0377
636,-0.005
637,0.01
638,0.1647
639,0.077
640,-0.0576
641,0.01
642,-0.1543
643,0.157
644,-0.0325
645,0.0554
646,0.044
647,0.1044
648,0.076
649,-0.008
650,-0.0111
651,0.0218
652,0.1062
653,0.2038
654,0.0276
655,0.0
656,0.0109
657,-0.0576
658,-0.3202
659,0.1007
660,0.0188
661,0.0411
662,-0.0419
663,-0.1301
664,0.0119
665,-0.006999999999999999
666,0.0334
667,0.0742
668,0.0834
669,0.0119
670,-0.0161
671,-0.0769
672,0.0354
673,0.0853
674,-0.0274
675,0.044
676,0.0344
677,0.0149
678,0.0843
679,0.0198
680,-0.006999999999999999
681,0.0686
682,0.005
683,-0.2971
684,0.0139
685,-0.0243
686,0.0344
687,0.0658
688,-0.2095
689,0.0305
690,0.1947
691,0.0296
692,0.0129
693,0.0198
694,0.0
695,-0.0171
696,0.045
697,-0.006999999999999999
698,-0.2863
699,-0.0284
700,0.1613
701,0.1781
702,0.1071
703,0.0344
704,-0.0294
705,0.0723
706,0.0159
707,0.002
708,0.0257
709,0.0119
710,0.004
711,0.0478
712,0.005
713,0.0315
714,0.0208
715,0.0227
716,0.0421
717,-0.005
718,0.0169
719,-0.079
720,0.0227
721,0.01
722,0.0266
723,0.5295
724,-0.0812
725,-0.0471
726,0.0149
727,0.1527
728,0.0421
729,0.2111
730,0.8519
731,-0.0555
732,0.0149
733,0.25
734,-0.2497
735,0.0431
736,0.0334
737,-0.1165
738,0.1044
739,0.006999999999999999
740,0.076
741,-0.0566
742,0.0898
743,-0.0576
744,0.1519
745,0.0119
746,-0.0121
747,0.0411
748,0.0149
749,0.002
750,-0.0161
751,-0.0284
752,-0.0866
753,-0.0834
754,0.0354
755,0.0129
756,0.0459
757,0.0257
758,0.0198
759,-0.002
760,0.1865
761,0.0129
762,0.2303
763,0.006999999999999999
764,0.0208
765,-0.0419
766,0.1923
767,-0.0101
768,-0.251
769,0.0807
770,0.0198
771,0.006
772,-0.001
773,-0.003
774,0.0169
775,0.0402
776,0.0583
777,0.098
778,-0.0398
779,-0.0429
780,0.1293
781,-0.3682
782,-0.0845
783,0.0611
784,-0.004
785,0.0602
786,0.0119
787,0.0109
788,0.0667
789,0.0714
790,0.0305
791,-0.0274
792,-0.0398
793,0.0266
794,-0.0356
795,-0.0151
796,0.1089
797,-0.1602
798,-0.0398
799,-0.2421
800,-0.0408
801,-0.0284
802,0.0139
803,-0.0294
804,0.0459
805,0.0139
806,0.0602
807,-0.0284
808,-0.0545
809,0.0208
810,0.0266
811,0.003
812,-0.1625
813,-0.0131
814,0.0545
815,0.0797
816,-0.0823
817,0.0649
818,0.0315
819,-0.008
820,0.0545
821,0.0218
822,-0.002
823,0.0315
824,0.0169
825,-0.0111
826,0.0
827,-0.004
828,0.0129
829,-0.0212
830,0.0431
831,-0.0305
832,-0.1485
833,0.0
834,0.131
835,-0.0233
836,-0.212
837,-0.3769
838,0.189
839,0.0286
840,0.0497
841,-0.0151
842,0.0953
843,0.0296
844,-0.003
845,-0.0555
846,-0.1555
847,-0.0325
848,0.7761
849,-0.1555
850,0.2631
851,-0.009000000000000001
852,0.0779
853,-0.0921
854,-0.046
855,-0.006999999999999999
856,0.006999999999999999
857,-0.2132
858,0.3723
859,0.0188
860,0.01
861,0.002
862,0.0639
863,-0.0587
864,0.0257
865,0.0109
866,0.0354
867,-0.003
868,0.0139
869,-0.0192
870,0.0
871,0.044
872,0.0109
873,0.0392
874,0.098
875,-0.2345
876,0.1178
877,0.1553
878,0.0334
879,-0.0471
880,0.0667
881,0.0564
882,0.002
883,-0.0151
884,0.076
885,0.0129
886,0.001
887,0.0402
888,0.009000000000000001
889,0.0149
890,0.0257
891,-0.0101
892,-0.3243
893,0.0554
894,-0.0192
895,0.0611
896,-0.3025
897,-0.0141
898,0.0296
899,0.008
900,0.0247
901,0.0266
902,0.0459
903,0.0198
904,0.0564
905,0.0592
906,-0.0131
907,0.0178
908,0.045
909,-0.0534
910,0.0315
911,0.0526
912,-0.3202
913,-0.3397
914,-0.004
915,0.004
916,0.003
917,-0.0233
918,0.0188
919,-0.0419
920,0.0334
921,0.1923
922,0.2382
923,-0.1416
924,0.0797
925,-0.009000000000000001
926,0.0695
927,0.0535
928,-0.8723
929,-0.0683
930,-0.0233
931,0.0516
932,0.01
933,-0.0222
934,-0.4447
935,0.0208
936,0.0488
937,0.0459
938,-0.1555
939,0.004
940,-0.0534
941,-0.006
942,0.0208
943,-0.0192
944,0.006
945,-0.1267
946,0.0237
947,-0.0161
948,0.0354
949,0.0169
950,0.1319
951,-0.006
952,0.0334
953,0.157
954,0.1071
955,0.006999999999999999
956,-0.004
957,-0.0101
958,0.0402
959,0.5241
960,0.044
961,0.0469
962,0.0296
963,0.005
964,0.01
965,-0.0377
966,0.0109
967,-0.0481
968,-0.006999999999999999
969,0.0478
970,0.0159
971,-0.1244
972,-0.0274
973,0.0237
974,0.0198
975,0.1613
976,0.0129
977,0.0325
978,0.5306
979,0.1266
980,-0.13699999999999998
981,-0.003
982,0.004
983,-0.003
984,0.0208
985,-0.1661
986,-0.009000000000000001
987,-0.0736
988,0.4593
989,0.0723
990,0.001
991,0.003
992,-0.1132
993,-0.6675
994,-0.006
995,0.0935
996,0.009000000000000001
997,0.0159
998,-0.0408
999,-0.006
1000,-0.0151
1001,0.0334
1002,0.002
1003,0.004
1004,0.0392
1005,-0.0111
1006,-0.0726
1007,0.1458
1008,-0.0111
1009,0.0129
1010,-0.0576
1011,-0.0336
1012,-0.8557
1013,0.006999999999999999
1014,-0.045
1015,0.0257
1016,-0.0305
1017,-0.0182
1018,-0.2433
1019,0.3681
1020,-0.0651
1021,0.002
1022,-0.0263
1023,-0.2182
1024,0.0402
1025,0.0411
1026,0.003
1027,0.0198
1028,0.0459
1029,0.001
1030,0.0816
1031,0.0373
1032,0.2531
1033,-0.0481
1034,0.0834
1035,-0.1076
1036,0.0305
1037,0.5008
1038,0.0208
1039,0.0119
1040,0.0237
1041,-0.0294
1042,0.003
1043,0.0247
1044,0.009000000000000001
1045,-0.1473
1046,-0.001
1047,-0.0101
1048,0.3322
1049,0.0325
1050,0.076
1051,-0.0899
1052,-0.6616
1053,-0.008
1054,0.0497
1055,-0.0222
1056,0.0257
1057,-0.005
1058,-0.0315
1059,-0.0202
1060,-0.1267
1061,-0.004
1062,-0.0161
1063,0.2167
1064,0.0602
1065,0.0237
1066,-0.0523
1067,0.0908
1068,0.044
1069,0.0898
1070,-0.0263
1071,0.0169
1072,0.2852
1073,-0.0877
1074,-0.0121
1075,0.006
1076,0.0266
1077,0.0639
1078,-0.0263
1079,-0.3216
1080,-0.1324
1081,0.0119
1082,-0.0429
1083,0.0554
1084,-0.046
1085,-0.0715
1086,0.1133
1087,0.0926
1088,0.0119
1089,0.0469
1090,-0.0182
1091,0.0247
1092,0.0639
1093,-0.0398
1094,0.1781
1095,-0.004
1096,0.0363
1097,0.0392
1098,0.4035
1099,0.0554
1100,0.0363
1101,0.006999999999999999
1102,0.001
1103,-0.0101
1104,-0.0367
1105,0.1115
1106,-0.0419
1107,-0.0845
1108,-0.0141
1109,0.0109
1110,0.0257
1111,0.2859
1112,0.004
1113,-0.1256
1114,0.0139
1115,-0.0356
1116,0.0469
1117,0.0247
1118,0.0188
1119,-0.237
1120,0.003
1121,0.0459
1122,-0.004
1123,0.0
1124,-0.005
1125,-0.0161
1126,0.0188
1127,0.7208
1128,-0.0534
1129,0.1044
1130,0.006999999999999999
1131,-0.1684
1132,-0.045
1133,-0.009000000000000001
1134,0.0497
1135,-0.0294
1136,-0.009000000000000001
1137,-0.005
1138,-0.0367
1139,-0.0566
1140,0.0129
1141,-0.1065
1142,-0.0294
1143,-0.0151
1144,0.004
1145,0.045
1146,0.0421
1147,0.0257
1148,0.0402
1149,-0.0111
1150,0.0247
1151,0.0188
1152,0.0742
1153,0.0944
1154,0.0334
1155,0.0998
1156,-0.004
1157,-0.0161
1158,0.0218
1159,-0.0845
1160,0.0742
1161,0.002
1162,-0.0253
1163,-0.1188
1164,-0.1696
1165,-0.0954
1166,0.0159
1167,-0.0182
1168,0.0989
1169,-0.0202
1170,-0.0661
1171,-0.0555
1172,0.0119
1173,0.001
1174,0.0237
1175,0.0953
1176,-0.0619
1177,0.0898
1178,0.0695
1179,0.0516
1180,0.2429
1181,-0.0305
1182,0.003
1183,-0.0253
1184,-0.0192
1185,-0.0151
1186,-0.1244
1187,0.0751
1188,0.005
1189,0.0344
1190,0.0723
1191,0.005
1192,-0.0192
1193,0.0478
1194,-0.0834
1195,-0.0233
1196,0.0421
1197,0.0276
1198,0.001
1199,0.0218
1200,0.1536
1201,0.001
1202,-0.0161
1203,0.2054
1204,-0.0161
1205,-0.001
1206,0.003
1207,0.0227
1208,-0.6972
1209,0.0305
1210,-0.0101
1211,0.0373
1212,-0.0222
1213,-0.1839
1214,-0.0856
1215,-0.0471
1216,-0.0202
1217,-0.0243
1218,-0.0367
1219,-0.0131
1220,-0.0233
1221,0.005
1222,-0.0877
1223,0.0953
1224,-0.001
1225,-0.0346
1226,-0.0866
1227,-0.002
1228,0.0373
1229,0.045
1230,0.138
1231,0.2677
1232,0.0344
1233,0.002
1234,-0.0576
1235,0.1089
1236,-0.006999999999999999
1237,0.0169
1238,0.0257
1239,0.0334
1240,0.001
1241,0.0554
1242,0.006999999999999999
1243,-0.045
1244,0.0208
1245,0.001
1246,-0.0294
1247,-0.0202
1248,0.003
1249,0.2279
1250,0.1222
1251,0.0392
1252,0.0139
1253,-0.0121
1254,-0.0253
1255,0.0305
1256,0.0208
1257,0.0109
1258,0.006
1259,-0.0899
1260,-0.0377
1261,0.0834
1262,0.0733
1263,0.0459
1264,-0.0398
1265,0.0402
1266,-0.006999999999999999
1267,0.0686
1268,0.0373
1269,0.0218
1270,-0.0243
1271,0.0286
1272,0.1098
1273,-0.0212
1274,0.0602
1275,-0.0704
1276,0.0526
1277,0.0788
1278,-0.004
1279,0.0402
1280,-0.003
1281,0.0276
1282,-0.006999999999999999
1283,0.0373
1284,0.0169
1285,0.0334
1286,0.0516
1287,0.0373
1288,-0.0408
1289,0.2223
1290,-0.0294
1291,-0.001
1292,0.0266
1293,0.0
1294,-0.0758
1295,-0.045
1296,0.0344
1297,-0.0222
1298,0.5922
1299,0.0488
1300,-0.0212
1301,-0.1335
1302,-0.2144
1303,0.002
1304,0.0742
1305,0.0325
1306,0.0149
1307,0.0723
1308,0.5682
1309,-0.0651
1310,0.1249
1311,-0.0608
1312,0.0334
1313,0.008
1314,0.0208
1315,-0.0336
1316,0.0421
1317,-0.0111
1318,0.8965
1319,-0.006999999999999999
1320,0.0208
1321,0.0325
1322,0.0169
1323,0.0
1324,0.0535
1325,0.008
1326,0.1142
1327,-0.009000000000000001
1328,-0.006999999999999999
1329,0.0411
1330,-0.001
1331,-0.091
1332,0.1748
1333,0.002
1334,-0.0294
1335,-0.152
1336,0.0276
1337,0.044
1338,0.0526
1339,0.004
1340,0.0257
1341,-0.009000000000000001
1342,-0.0523
1343,0.0944
1344,-0.0101
1345,0.1432
1346,-0.0629
1347,0.0639
1348,0.0
1349,0.0169
1350,-0.0812
1351,0.0686
1352,0.0526
1353,0.1354
1354,-0.0121
1355,-0.0202
1356,0.0227
1357,-0.0726
1358,0.0139
1359,0.1293
1360,0.0296
1361,-0.2917
1362,-0.0704
1363,-0.1087
1364,0.0169
1365,0.1354
1366,-0.0356
1367,0.0198
1368,0.1406
1369,0.0733
1370,0.008
1371,0.0149
1372,0.2406
1373,-0.1791
1374,0.0208
1375,0.1714
1376,-0.3439
1377,0.0554
1378,0.1865
1379,0.0392
1380,-0.1779
1381,-0.009000000000000001
1382,-0.006999999999999999
1383,0.0109
1384,0.0354
1385,0.0159
1386,0.0286
1387,0.0962
1388,-0.003
1389,0.0
1390,0.005
1391,0.0247
1392,0.0109
1393,-0.004
1394,-0.0121
1395,0.077
1396,0.0
1397,0.0227
1398,0.0516
1399,0.006999999999999999
1400,-0.0545
1401,-0.0111
1402,-0.1278
1403,0.044
1404,-0.1076
1405,-0.0429
1406,-0.005
1407,-0.1165
1408,0.0695
1409,-0.0101
1410,0.124
1411,0.0344
1412,0.0383
1413,0.009000000000000001
1414,0.006999999999999999
1415,0.0516
1416,0.044
1417,0.1284
1418,0.1415
1419,0.0354
1420,-0.0202
1421,-0.0555
1422,0.0109
1423,0.179
1424,0.0139
1425,0.0325
1426,-0.006
1427,0.0276
1428,-0.002
1429,-0.0672
1430,0.0516
1431,-0.0233
1432,0.004
1433,-0.2904
1434,0.0119
1435,-0.0192
1436,0.0119
1437,-0.0182
1438,-0.0608
1439,0.1664
1440,0.063
1441,-0.0171
1442,-0.1098
1443,-0.0131
1444,0.0149
1445,-0.1485
1446,-0.0492
1447,-0.005
1448,0.002
1449,0.0257
1450,-0.0513
1451,0.0315
1452,-0.0212
1453,-0.006999999999999999
1454,-0.008
1455,0.006999999999999999
1456,0.045
1457,0.063
1458,-0.3769
1459,-0.0192
1460,0.1106
1461,-0.0111
1462,-0.002
1463,-0.006999999999999999
1464,0.0198
1465,0.0109
1466,0.0129
1467,0.267
1468,0.0119
1469,0.1044
1470,-0.0346
1471,0.0871
1472,0.1187
1473,-0.064
1474,-0.1803
1475,0.0383
1476,0.001
1477,0.0296
1478,0.0507
1479,-0.003
1480,-0.7941
1481,0.077
1482,0.2708
1483,-0.0513
1484,-0.0101
1485,0.008
1486,0.0488
1487,0.0139
1488,0.0469
1489,-0.0419
1490,0.006999999999999999
1491,0.0169
1492,0.0421
1493,0.0516
1494,-0.0192
1495,-0.0356
1496,-0.046
1497,0.0516
1498,-0.0502
1499,0.006
1500,0.008
1501,0.0373
1502,0.0459
1503,-0.0346
1504,-0.0151
1505,0.1204
1506,0.006
1507,0.0247
1508,-0.003
1509,-0.005
1510,-0.0545
1511,0.0526
1512,0.0266
1513,0.0325
1514,-0.0263
1515,-0.005
1516,-0.1732
1517,-0.1199
1518,0.0344
1519,-0.009000000000000001
1520,-0.002
1521,0.0178
1522,-0.0182
1523,-0.0998
1524,0.0276
1525,-0.7402
1526,0.0237
1527,0.0788
1528,0.0149
1529,-0.0253
1530,0.0421
1531,0.0218
1532,-0.0336
1533,0.1997
1534,0.0383
1535,0.0363
1536,-0.0845
1537,0.0516
1538,-0.0111
1539,-0.1416
1540,-0.0921
1541,-0.0315
1542,0.0188
1543,0.0198
1544,0.0237
1545,0.0695
1546,0.0159
1547,0.004
1548,0.008
1549,0.009000000000000001
1550,-0.0171
1551,0.009000000000000001
1552,0.0639
1553,-0.0111
1554,0.1124
1555,0.0658
1556,-0.046
1557,0.0169
1558,-0.0932
1559,-0.0222
1560,-0.0101
1561,-0.0398
1562,0.0218
1563,0.008
1564,-0.004
1565,-0.0243
1566,-0.079
1567,-0.005
1568,-0.0726
1569,0.003
1570,0.1424
1571,0.008
1572,0.0129
1573,-0.0111
1574,-0.0387
1575,0.4068
1576,0.0392
1577,-0.003
1578,-0.1791
1579,0.1798
1580,-0.004
1581,0.044
1582,0.1389
1583,-0.0736
1584,-0.0899
1585,0.0296
1586,-0.064
1587,0.0218
1588,0.0159
1589,0.0507
1590,-0.0325
1591,0.1328
1592,-0.0367
1593,-0.0212
1594,0.1493
1595,0.3358
1596,0.006999999999999999
1597,0.002
1598,-0.005
1599,0.002
1600,0.116
1601,0.006
1602,-0.0834
1603,-0.2784
1604,0.1089
1605,0.0257
1606,-0.0598
1607,0.2143
1608,0.001
1609,0.0208
1610,-0.0101
1611,-0.0284
1612,0.008
1613,0.1196
1614,-0.003
1615,0.1398
1616,-0.006999999999999999
1617,0.0315
1618,0.0266
1619,0.009000000000000001
1620,-0.0182
1621,0.0178
1622,0.0159
1623,0.004
1624,0.0469
1625,0.0649
1626,0.0469
1627,0.0383
1628,0.0208
1629,-0.0587
1630,0.0469
1631,0.006
1632,-0.001
1633,0.0139
1634,-0.0356
1635,0.005
1636,-0.0715
1637,0.0573
1638,-0.0212
1639,-0.0243
1640,-0.0111
1641,0.0
1642,0.1972
1643,-0.1154
1644,-0.045
1645,-0.0151
1646,-0.006999999999999999
1647,0.0188
1648,-0.2206
1649,-0.006999999999999999
1650,0.008
1651,0.006
1652,0.138
1653,0.0363
1654,0.0257
1655,0.0705
1656,0.0247
1657,-0.0212
1658,0.0488
1659,0.0334
1660,0.1765
1661,-0.0683
1662,0.002
1663,0.0516
1664,0.0198
1665,0.063
1666,0.0611
1667,0.0276
1668,0.5359
1669,0.0602
1670,-0.0141
1671,-0.0121
1672,0.008
1673,-0.0419
1674,-0.2718
1675,-0.0212
1676,-0.0747
1677,-0.009000000000000001
1678,0.002
1679,0.0459
1680,-0.0429
1681,-0.0429
1682,0.0109
1683,-0.0398
1684,-0.1696
1685,0.0431
1686,-0.0131
1687,-0.0398
1688,0.0315
1689,0.0178
1690,-0.0171
1691,0.0149
1692,0.184
1693,0.0554
1694,-0.0555
1695,0.1371
1696,-0.045
1697,0.6606
1698,-0.2033
1699,-0.006999999999999999
1700,0.0237
1701,0.0198
1702,-0.0222
1703,0.3457
1704,-0.0801
1705,-0.1031
1706,0.0129
1707,0.3279
1708,-0.6872
1709,-0.0253
1710,0.0686
1711,0.0227
1712,0.063
1713,-0.0131
1714,0.0315
1715,0.0178
1716,-0.0566
1717,-0.0377
1718,0.0421
1719,-0.0419
1720,-0.0471
1721,0.0286
1722,0.0363
1723,0.0545
1724,0.0421
1725,-0.009000000000000001
1726,-0.3425
1727,-0.006
1728,-0.0101
1729,-0.0253
1730,-0.0356
1731,0.2327
1732,0.2647
1733,0.0564
1734,-0.001
1735,-0.0325
1736,0.0363
1737,-0.008
1738,-0.0545
1739,0.0296
1740,-0.001
1741,-0.003
1742,-0.004
1743,-0.0471
1744,-0.078
1745,0.0363
1746,0.0779
1747,-0.0377
1748,-0.004
1749,0.0459
1750,-0.6143
1751,-0.0131
1752,0.0
1753,0.062
1754,-0.0502
1755,-0.003
1756,0.0908
1757,0.002
1758,-0.046
1759,0.1579
1760,0.0431
1761,-0.079
1762,-0.0253
1763,0.5377
1764,-0.0284
1765,-0.0943
1766,0.0751
1767,0.0554
1768,-0.0976
1769,-0.2269
1770,0.6339
1771,-0.0481
1772,0.009000000000000001
1773,0.0649
1774,-0.0161
1775,0.0198
1776,0.0119
1777,-0.045
1778,0.0459
1779,-0.008
1780,0.01
1781,0.0178
1782,-0.2046
1783,0.0714
1784,0.0344
1785,0.0421
1786,-0.0305
1787,-0.0534
1788,0.0788
1789,-0.0141
1790,-0.0111
1791,0.4549
